mh mH cba tb Z4 Z5 Z7 chisq tot_hbobs stb uni per mA Gamma_h Gamma_A S T U V W X  chisqdiff
125.000000 375.000000 -0.624000 17.410000 -1.000000 1.000000 0.000000 222.856169 2.649418e+00 0 0 0 176.998394 3.961671e-01 1.183946e+00 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 147.08
125.000000 375.000000 -0.624000 17.780000 -1.000000 1.000000 0.000000 224.560944 2.767568e+00 0 0 0 176.998394 4.120012e-01 1.234803e+00 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 148.784
125.000000 375.000000 -0.624000 18.150000 -1.000000 1.000000 0.000000 226.256877 2.892655e+00 0 0 0 176.998394 4.281463e-01 1.286731e+00 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 150.48
125.000000 375.000000 -0.624000 18.520000 -1.000000 1.000000 0.000000 227.938758 3.016200e+00 0 0 0 176.998394 4.446022e-01 1.339727e+00 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 152.162
125.000000 375.000000 -0.624000 18.890000 -1.000000 1.000000 0.000000 229.601854 3.145929e+00 0 0 0 176.998394 4.613690e-01 1.393793e+00 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 153.825
125.000000 375.000000 -0.624000 19.260000 -1.000000 1.000000 0.000000 230.816686 3.274181e+00 0 0 0 176.998394 4.784466e-01 1.448929e+00 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 155.04
125.000000 375.000000 -0.624000 19.630000 -1.000000 1.000000 0.000000 232.429217 3.407654e+00 0 0 0 176.998394 4.958352e-01 1.505134e+00 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 156.653
125.000000 375.000000 -0.624000 20.000000 -1.000000 1.000000 0.000000 234.011074 3.543253e+00 0 0 0 176.998394 5.135347e-01 1.562408e+00 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 158.235

125.000000 375.000000 -0.598000 1.500000 -1.000000 1.000000 0.000000 183.779406 2.028977e+00 1 1 1 187.882760 9.098520e-03 1.061947e-02 1.295753e-02 1.338241e-02 9.484635e-04 1.658857e-03 9.272390e-04 -6.194386e-05 108.003
125.000000 375.000000 -0.598000 1.870000 -1.000000 1.000000 0.000000 183.239128 1.755125e+00 0 1 1 187.882760 1.146171e-02 1.526096e-02 1.295753e-02 1.338241e-02 9.484635e-04 1.658857e-03 9.272390e-04 -6.194386e-05 107.463
